Channel,Region,Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen,Total_Spend,Mahalanobis_Distance,Is_Outlier,Total_Spending,Spending_Tier,Dominant_Category,Diversity_Index,Diversity_Level,Fresh_Pct,Milk_Pct,Grocery_Pct,Frozen_Pct,Detergents_Paper_Pct,Delicassen_Pct,Fresh_to_Total,Grocery_to_Total,Retail_Products_Ratio,Fresh_Products_Ratio,Fresh_Log,Milk_Log,Grocery_Log,Frozen_Log,Detergents_Paper_Log,Delicassen_Log
1,3,16705,2037,3202,10643,116,1365,34068,1.785192014183366,False,34068,Medium,Fresh,1.251835315822352,Diversified,49.03428437243161,5.979218034519197,9.398849360103323,31.24046025595867,0.3404954796289773,4.006692497358225,0.4903428437243161,0.09398849360103323,0.097393448397323,0.8027474462839028,9.723523215315852,7.61972421378267,8.071843149609158,9.27275163209758,4.762173934797756,7.2196420401307355
1,3,18291,1266,21042,5373,4173,14472,64617,6.530426067492195,True,64617,High,Grocery,1.518513832551108,Diversified,28.306792330191744,1.95923673336738,32.564185895352615,8.315149264125541,6.458052834393426,22.396582942569292,0.28306792330191743,0.32564185895352615,0.3902223872974604,0.36621941594317287,9.814219084777946,7.144407180321139,9.954323242238624,8.589327789175437,8.336630087637147,9.580040123637605
1,3,4420,5139,2661,8872,1321,181,22594,1.9969122002695574,False,22594,Medium,Frozen,1.4796412530128689,Diversified,19.56271576524741,22.7449765424449,11.777463043285827,39.26706205187217,5.846684960609011,0.8010976365406745,0.1956271576524741,0.11777463043285828,0.1762414800389484,0.5882977781711959,8.394121193826242,8.544808358449211,7.8868329989550565,9.090768236835338,7.186901020411631,5.204006687076795
2,3,19899,5332,8713,8132,764,648,43488,1.942784755799888,False,43488,High,Fresh,1.3843783750047414,Diversified,45.757450331125824,12.26085356880059,20.035412067696836,18.69941133186166,1.7568064753495216,1.490066225165563,0.45757450331125826,0.20035412067696837,0.21792218543046357,0.6445686166298749,9.898475010712584,8.581669210600602,9.072686206677387,9.003685138166775,6.639875833826536,6.47543271670409
2,3,8190,6343,9794,1285,1901,1780,29293,1.2677073210969922,False,29293,Medium,Grocery,1.5387511766279967,Diversified,27.958898030246132,21.653637387771823,33.43460895094391,4.386713549312122,6.489605025091319,6.076537056634691,0.2795889803024613,0.3343460895094391,0.3992421397603523,0.3234561157955826,9.010791269515602,8.755264763314685,9.189627330378642,7.1592919047975645,7.550661243105336,7.484930283289661
1,3,20398,1137,3,4407,3,975,26923,1.2468620607152436,False,26923,Medium,Fresh,0.7623654383657291,Moderate,75.76421646918992,4.223154923299781,0.011142888979682799,16.36890391115403,0.011142888979682799,3.6214389183969096,0.7576421646918992,0.00011142888979682799,0.00022285777959365599,0.9213312038034395,9.923241159022965,7.037027614686276,1.3862943611198906,8.391176350832751,1.3862943611198906,6.883462586413092
1,3,717,3587,6532,7530,529,894,19789,1.9886203300880543,False,19789,Low,Frozen,1.4000461199798422,Diversified,3.623225024003234,18.12623174490879,33.00823689928748,38.05144272070342,2.6732022840972256,4.517661326999849,0.03623225024003234,0.33008236899287485,0.3568143918338471,0.41674667744706656,6.576469569048224,8.185350223178686,8.78462153484075,8.926783114101351,6.272877006546167,6.796823718274855
2,3,12205,12697,28540,869,12034,1009,67354,2.425515365144452,False,67354,High,Grocery,1.414679527375366,Diversified,18.120675832170324,18.85114469816195,42.37313299878255,1.2901980580217953,17.866793360453723,1.4980550524096565,0.18120675832170324,0.42373132998782553,0.6023992635923627,0.19410873890192118,9.40968291310444,9.449199779730396,10.259096928959389,6.76849321164863,9.395574350217172,6.917705609835305
1,3,10766,1175,2067,2096,301,167,16572,0.7332934809035625,False,16572,Low,Fresh,1.1081367637310533,Moderate,64.96500120685494,7.090272749215544,12.472845763939175,12.647839729664495,1.816316678735216,1.007723871590635,0.6496500120685493,0.12472845763939175,0.1428916244267439,0.7761284093651943,9.284241179815718,7.069874128458572,7.63433723562832,7.64826303090192,5.71042701737487,5.123963979403259
1,3,1640,3259,3655,868,1202,1653,12277,1.0675689438977833,False,12277,Low,Grocery,1.666492648170632,Diversified,13.35831229127637,26.54557302272542,29.7711167223263,7.070131139529201,9.790665472020851,13.464201352121854,0.1335831229127637,0.297711167223263,0.39561782194347156,0.2042844343080557,7.403061091090091,8.089482474360754,8.204124932574041,6.767343125265392,7.0925737159746784,7.4109518755836366
1,3,7005,829,3009,430,610,529,12412,0.8688646470489517,False,12412,Low,Fresh,1.246177759137448,Diversified,56.437318723815665,6.6790203029326465,24.242668385433454,3.4643893006767645,4.914598775378666,4.26200451176281,0.5643731872381567,0.24242668385433452,0.29157267160812117,0.5990170802449243,8.854522203757432,6.721425700790643,8.009695357742922,6.066108090103747,6.415096959171596,6.272877006546167
2,3,219,9540,14403,283,7818,156,32419,1.4771405369931538,False,32419,Medium,Grocery,1.1642377805515263,Moderate,0.675529781918011,29.427187760264044,44.427650451895495,0.87294487800364,24.115487831210093,0.4811992967087202,0.00675529781918011,0.44427650451895495,0.6854313828310559,0.015484746599216509,5.393627546352362,9.163353580751846,9.575261224768767,5.648974238161206,8.964311948124514,5.056245805348308
2,3,10362,9232,11009,737,3537,2342,37219,0.94220201045694,False,37219,High,Grocery,1.5374674494812761,Diversified,27.84061903866305,24.80453531798275,29.57897847873398,1.9801714178242293,9.503210725704614,6.292485021091378,0.2784061903866305,0.2957897847873398,0.39082189204438594,0.2982079045648728,9.245997049184217,9.130539301772627,9.306559229716726,6.6039438246004725,8.17131687471973,7.759187438507795
1,3,20874,1563,1783,2320,550,772,27862,1.13982095788589,False,27862,Medium,Fresh,0.9376741467395555,Moderate,74.91924484961596,5.6097911133443406,6.3993970282104655,8.326753284042782,1.9740147871653149,2.770798937621133,0.7491924484961596,0.06399397028210466,0.08373411815375781,0.8324599813365875,9.946307549719057,7.355001921105257,7.486613313139955,7.749753406274437,6.311734809152915,6.650279048587422
2,3,11867,3327,4814,1178,3837,120,25143,1.4181885245345511,False,25143,Medium,Fresh,1.3942935894102346,Diversified,47.198027283935886,13.232311180050113,19.146482122260668,4.685200652269021,15.260708745973034,0.47727001551127546,0.4719802728393589,0.1914648212226067,0.34407190868233706,0.5188322793620491,9.381600981410713,8.1101268019411,8.479491324232226,7.072421900537371,8.252706676567644,4.795790545596741
2,3,16117,46197,92780,1026,40827,2944,199891,9.198986847376153,True,199891,High,Grocery,1.3114306803001563,Diversified,8.062894277381174,23.111095547073155,46.415296336503395,0.513279737456914,20.42463142412615,1.4728026774592153,0.08062894277381173,0.4641529633650339,0.6683992776062955,0.08576174014838087,9.687691938884457,10.7406917860895,11.437997156432605,6.934397209928558,10.61712339952339,7.987864096085687
2,3,22925,73498,32114,987,20070,903,150497,12.411354259060335,True,150497,High,Milk,1.2985968369631338,Diversified,15.232861784620292,48.83685389077523,21.338631334843882,0.6558270264523545,13.335814002936935,0.6000119603713031,0.1523286178462029,0.21338631334843883,0.3467444533778082,0.15888688811072646,10.040026916674956,11.205027079666197,10.377078489691893,6.895682697747868,9.907031266159493,6.806829360392176
1,3,43265,5025,8117,6312,1579,14351,78649,5.673765299811412,True,78649,High,Fresh,1.330212342455392,Diversified,55.010235349464075,6.3891467151521315,10.320538086943253,8.025531157420946,2.0076542613383515,18.246894429681245,0.5501023534946408,0.10320538086943254,0.12328192348281605,0.6303576650688502,10.675122386144814,8.522379718103538,9.001839097398843,8.750366278367625,7.365180126021013,9.571644584298577
1,3,7864,542,4042,9735,165,46,22394,2.0758951267246526,False,22394,Medium,Frozen,1.1776144488108096,Moderate,35.11654907564527,2.420291149415022,18.04947753862642,43.47146557113513,0.7368045012056801,0.20541216397249262,0.35116549075645265,0.18049477538626418,0.18786282039832097,0.7858801464678039,8.970177815492379,6.297109319933935,8.304742269640771,9.183585634667363,5.111987788356544,3.8501476017100584
1,3,24904,3836,5330,3443,454,3178,41145,1.3392060736541727,False,41145,High,Fresh,1.2449658674705602,Diversified,60.527403086644796,9.323125531656338,12.954186413902052,8.367966946165998,1.1034147527038523,7.723903268926965,0.6052740308664479,0.12954186413902052,0.14057601166605907,0.6889537003281079,10.122823865507383,8.252446090246952,8.581294116822761,8.144388865547622,6.12029741895095,8.064321960910803
1,3,11405,596,1638,3347,69,360,17415,0.7791846037525386,False,17415,Low,Fresh,1.0341133119854358,Moderate,65.48952052828022,3.4223370657479184,9.405684754521964,19.219064025265574,0.3962101636520241,2.0671834625323,0.6548952052828022,0.09405684754521963,0.09801894918173988,0.847085845535458,9.341894811716484,6.391917113392602,7.40184157874383,8.116118431609365,4.248495242049359,5.8888779583328805
1,3,12754,2762,2530,8693,627,1117,28483,1.4413829193084853,False,28483,Medium,Fresh,1.3743103276651358,Diversified,44.77758663062178,9.697012252922796,8.882491310606326,30.519959273952885,2.201313063932872,3.921637467963347,0.44777586630621774,0.08882491310606326,0.11083804374539198,0.7529754590457466,9.453678630575912,7.924072324923417,7.836369760545124,9.070388411548738,6.4425401664681985,7.0192966537150445
2,3,9198,27472,32034,3232,18906,5130,95972,4.224932343685271,False,95972,High,Grocery,1.5398585997616556,Diversified,9.584045346559412,28.62501562955862,33.378485391572546,3.3676488975951315,19.69949568624182,5.345309048472472,0.09584045346559412,0.33378485391572543,0.5307798107781436,0.12951694244154546,9.126850061477157,10.220958983173661,10.374584334073122,8.081165777725433,9.847287502847928,8.543055850941965
1,3,11314,3090,2062,35009,71,2698,54244,7.39303373455849,True,54244,High,Frozen,1.0550167733612115,Moderate,20.857606371211563,5.696482560283165,3.8013420839171155,64.53985694270334,0.13089005235602094,4.973821989528796,0.20857606371211562,0.038013420839171155,0.03932232136273136,0.853974633139149,9.333884558067638,8.036249942132116,7.631916513071252,10.463389013948712,4.276666119016055,7.900636613018005
2,3,5626,12220,11323,206,5038,244,34657,1.4801107500210973,False,34657,Medium,Milk,1.3738799253156493,Diversified,16.233372767406294,35.25983206855758,32.671610352886866,0.5943965144126728,14.536745823354588,0.7040424733820008,0.16233372767406296,0.32671610352886865,0.4720835617624145,0.1682776928181897,8.635331719433278,9.410911062438,9.33467964623179,5.332718793265369,8.524962928680598,5.501258210544727
1,3,3,2920,6252,440,223,709,10547,1.7066392453816563,False,10547,Low,Grocery,1.0634161371827555,Moderate,0.02844410732909832,27.685597800322366,59.27751967384091,4.171802408267753,2.114345311462975,6.722290698776903,0.0002844410732909832,0.5927751967384091,0.6139186498530388,0.04200246515596852,1.3862943611198906,7.979681302387741,8.740816627567298,6.089044875446846,5.4116460518550396,6.565264970035361
2,3,23,2616,8118,145,3874,217,14993,1.1215048453533976,False,14993,Low,Grocery,1.1025914800802403,Moderate,0.15340492229707195,17.44814246648436,54.1452677916361,0.9671179883945842,25.838724738211166,1.4473420929767224,0.0015340492229707196,0.541452677916361,0.7998399252984726,0.011205229106916561,3.1780538303479458,7.869783902530146,9.001962272862446,4.983606621708336,8.262300941787448,5.384495062789089
1,3,403,254,610,774,54,63,2158,1.2278953084377915,False,2158,Low,Frozen,1.4855545885451906,Diversified,18.67469879518072,11.770157553290083,28.26691380908248,35.86654309545876,2.5023169601482853,2.9193697868396664,0.18674698795180722,0.28266913809082483,0.3076923076923077,0.5454124189063948,6.0014148779611505,5.541263545158426,6.415096959171596,6.652863029353347,4.007333185232471,4.1588830833596715
1,3,503,112,778,895,56,132,2476,1.2106063987690827,False,2476,Low,Frozen,1.4373928723850309,Diversified,20.31502423263328,4.523424878836833,31.421647819063004,36.1470113085622,2.2617124394184165,5.3311793214862675,0.2031502423263328,0.31421647819063003,0.3368336025848142,0.5646203554119548,6.222576268071369,4.727387818712341,6.658011045870748,6.79794041297493,4.04305126783455,4.890349128221754
1,3,9658,2182,1909,5639,215,323,19926,1.035695095732418,False,19926,Medium,Fresh,1.2908609088988048,Diversified,48.46933654521731,10.950516912576532,9.580447656328415,28.299708923015153,1.0789922714041955,1.6209976914583961,0.48469336545217306,0.09580447656328415,0.10659439927732611,0.7676904546823246,9.175645402179295,7.688455356549944,7.554858521040676,8.637639344492104,5.375278407684165,5.780743515792329
2,3,11594,7779,12144,3252,8035,3029,45833,2.1843862527316573,False,45833,High,Grocery,1.6731532737223405,Diversified,25.29618397224707,16.972487072633253,26.496192699583272,7.095324329631489,17.53103658935701,6.608775336547902,0.2529618397224707,0.2649619269958327,0.44027229288940284,0.3239150830187856,9.358329249689632,8.959311617172437,9.404672841436273,8.087332926473351,8.991686725934825,8.016317898503415
2,3,1420,10810,16267,1593,6766,1838,38694,1.2353136643251021,False,38694,High,Grocery,1.42282642674618,Diversified,3.6698196102754945,27.937147878224017,42.04010957771231,4.116917351527369,17.485915128960563,4.7500904533002535,0.036698196102754946,0.4204010957771231,0.5952602470667286,0.07786736961802863,7.259116128097101,9.288319413292772,9.696955267027116,7.374001859350161,8.819813136232225,7.516977224604321
2,3,2932,6459,7677,2561,4573,1386,25588,1.2083177557482343,False,25588,Medium,Grocery,1.6529799521707293,Diversified,11.458496170079725,25.242301078630607,30.002344849148038,10.008597780209474,17.871658589964046,5.41660153196811,0.11458496170079725,0.3000234484914804,0.47874003439112084,0.21467093950289198,7.983781068977451,8.773384596776648,8.946114375560743,7.848543482456679,8.428143374582726,7.234898420314831
1,3,56082,3504,8906,18028,1480,2498,90498,4.400274659052579,False,90498,High,Fresh,1.1383665684296924,Moderate,61.97043028575217,3.871908771464563,9.841101460805763,19.920882229441535,1.6353952573537538,2.760281995182214,0.6197043028575218,0.09841101460805764,0.11476496718159518,0.818913125151937,10.934588015284797,8.16194579946869,9.09459276343187,9.7997368515422,7.300472814267799,7.823645930834952
1,3,14100,2132,3445,1336,1491,548,23052,0.7895766643098672,False,23052,Medium,Fresh,1.2359957416036784,Diversified,61.166059344091614,9.24865521429811,14.944473364567065,5.79559257331251,6.467985424258199,2.377234079472497,0.6116605934409162,0.14944473364567065,0.21412458788825264,0.6696165191740413,9.55400099583723,7.665284718471351,8.144969417087875,7.198183577101943,7.307872780763706,6.3080984415095305
1,3,15587,1014,3970,910,139,1378,22998,1.0742734750237182,False,22998,Medium,Fresh,1.0318226053565405,Moderate,67.77545873554222,4.409079050352204,17.262370640925297,3.9568658144186455,0.6044003826419688,5.991825376119662,0.6777545873554222,0.17262370640925298,0.17866771023567266,0.7173232454996087,9.6542566664586,6.922643891475888,8.286773231131251,6.814542897259958,4.941642422609304,7.229113877793302
2,3,1454,6337,10704,133,6830,1831,27289,1.768758307854764,False,27289,Medium,Grocery,1.4162768139718482,Diversified,5.328154201326542,23.22181098611162,39.22459599105867,0.48737586573344577,25.028399721499504,6.709663234270219,0.05328154201326542,0.3922459599105867,0.6425299571255817,0.058155300670599874,7.282761179605593,8.754318540250866,9.278466201023782,4.897839799950911,8.82922635473185,7.513163545234075
2,3,8797,10646,14886,2471,8969,1438,47207,1.789534721089978,False,47207,High,Grocery,1.5891969097585927,Diversified,18.63494820683373,22.551740208019996,31.533459020907916,5.234393204397652,18.99930095113013,3.0461584087105726,0.18634948206833732,0.31533459020907917,0.5053275997203804,0.23869341411231385,9.082279701908664,9.273033441314606,9.608243627877057,7.812782818577581,9.101640955052842,7.271703706887368
2,3,1531,8397,6981,247,2505,1236,20897,1.2516358517151036,False,20897,Medium,Milk,1.3981224894605218,Diversified,7.326410489543954,40.182801359046756,33.40670909699957,1.1819878451452361,11.987366607647031,5.914724601617457,0.07326410489543954,0.3340670909699957,0.453940757046466,0.08508398334689189,7.3343293503005365,9.035748861244139,8.851090687664982,5.5134287461649825,7.826443135456014,7.1204443723924875
2,3,1406,16729,28986,673,836,3,48633,7.927892289203416,True,48633,High,Grocery,0.907643691601589,Moderate,2.8910410626529313,34.39845372483705,59.60150515082352,1.383834022166019,1.7189973886044454,0.0061686509160446615,0.028910410626529312,0.5960150515082352,0.6132050253942796,0.0427487508481895,7.249215057114389,9.72495879398087,10.274602732600881,6.513230110912307,6.729824070489475,1.3862943611198906
1,3,11818,1648,1694,2276,169,1647,19252,0.7814280188594824,False,19252,Low,Fresh,1.2281667685152338,Diversified,61.38583004363183,8.560149594847289,8.79908580926657,11.822148348223562,0.8778308747143153,8.554955329316433,0.6138583004363183,0.0879908580926657,0.09676916683980885,0.7320797839185539,9.377463685012241,7.407924322559599,7.43543801981455,7.7306140660637395,5.135798437050262,7.4073177104694174
2,3,12579,11114,17569,805,6457,1519,50043,1.2906146315068316,False,50043,High,Grocery,1.485488091512669,Diversified,25.136382710868656,22.208900345702695,35.10780728573427,1.6086165897328297,12.902903502987431,3.035389564974122,0.25136382710868654,0.35107807285734266,0.480107107887217,0.26744999300601485,9.439863530254431,9.316050826398296,9.773948181181144,6.692083742506628,8.77307495131822,7.326465613840322
1,3,19046,2770,2469,8853,483,2708,36329,1.4302489499683981,False,36329,High,Fresh,1.3125635116610828,Diversified,52.42643618046189,7.624762586363511,6.796223402791159,24.36896143576757,1.3295163643370311,7.45410003027884,0.5242643618046189,0.06796223402791159,0.0812573976712819,0.7679539761622945,9.85466488783856,7.9269635448629785,7.8119734296220225,9.088624613292087,6.182084906716632,7.904334842085095
1,3,14438,2295,1733,3220,585,1561,23832,0.8201410649980188,False,23832,Medium,Fresh,1.25957240206897,Diversified,60.5824102047667,9.629909365558913,7.27173548170527,13.511245384357167,2.4546827794561934,6.5500167841557575,0.605824102047667,0.0727173548170527,0.09726418261161464,0.7409365558912386,9.577688157971219,7.738923757439457,7.458186157340487,8.0774471493312,6.373319789577012,7.3537223303996315
1,3,18044,1080,2000,2555,118,1266,25063,0.9088141276976193,False,25063,Medium,Fresh,0.9826149821250232,Moderate,71.99457367434066,4.309140964768782,7.979890675497746,10.19431033794837,0.470813549854367,5.051270797590073,0.7199457367434066,0.07979890675497746,0.08450704225352113,0.8218888401228903,9.800623917076889,6.985641817639208,7.601402334583733,7.846198815497425,4.77912349311153,7.144407180321139
1,3,11134,793,2988,2715,276,610,18516,0.7168690248414784,False,18516,Low,Fresh,1.1917706809782094,Moderate,60.13177792179737,4.282782458414344,16.137394685677254,14.662994167206739,1.4906027219701878,3.294448044934111,0.6013177792179737,0.16137394685677253,0.1762799740764744,0.747947720890041,9.317848579691468,6.677083461247136,8.002694162283937,7.906915488678587,5.6240175061873385,6.415096959171596
1,3,11173,2521,3355,1517,310,222,19098,0.7684085154434505,False,19098,Low,Fresh,1.2063040951846442,Diversified,58.503508220756096,13.200335113624465,17.56728453241177,7.943240129856529,1.623206618494083,1.1624253848570532,0.585035082207561,0.1756728453241177,0.19190491150905853,0.6644674835061263,9.321344930019094,7.8328075165248645,8.118505067587098,7.325148957955575,5.739792912179234,5.407171771460119
1,3,6990,3880,5380,1647,319,1160,19376,1.0662693828082692,False,19376,Low,Fresh,1.4913425877621298,Diversified,36.07555739058629,20.024772914946325,27.766308835672998,8.500206440957886,1.6463666391412057,5.986787778695294,0.36075557390586294,0.27766308835673,0.29412675474814204,0.4457576383154418,8.852378886511985,8.263848131368906,8.59062950948942,7.4073177104694174,5.768320995793772,7.057036981697891
1,3,20049,1891,2362,5343,411,933,30989,1.009238125792535,False,30989,Medium,Fresh,1.1144543608532784,Moderate,64.69715060182646,6.102165284455775,7.62205944044661,17.241601858724064,1.3262770660556973,3.0107457484914004,0.6469715060182646,0.0762205944044661,0.08948336506502308,0.8193875246055051,9.905984432734716,7.545389749611823,7.767687277186908,8.583729715216482,6.021023349349527,6.839476438228843
1,3,8258,2344,2147,3896,266,635,17546,0.7699121793158653,False,17546,Low,Fresh,1.3984459557501183,Diversified,47.06485808731335,13.35917018123789,12.236407158326685,22.204491052091647,1.5160150461643678,3.619058474866067,0.4706485808731335,0.12236407158326684,0.13752422204491052,0.6926934913940499,9.019058793810718,7.76004068088038,7.672292455628756,8.26796230533871,5.58724865840025,6.455198563340122
1,3,17160,1200,3412,2417,174,1136,25499,0.8669838869243014,False,25499,Medium,Fresh,1.0754693189769118,Moderate,67.29675673555826,4.706066904584494,13.380916898701912,9.478803090317268,0.6823797011647516,4.45507666967332,0.6729675673555826,0.1338091689870191,0.14063296599866662,0.7677555982587553,9.750394646402302,7.0909098220799835,8.135346948906706,7.790696031174738,5.1647859739235145,7.036148493750536
1,3,4020,3234,1498,2395,264,255,11666,1.0345228682646086,False,11666,Low,Fresh,1.4806927173598552,Diversified,34.45911194925424,27.721584090519457,12.84073375621464,20.52974455683182,2.2629864563689357,2.185839190810903,0.34459111949254245,0.1284073375621464,0.15103720212583577,0.5498885650608606,8.299285906897275,8.081784206935001,7.312553498102598,7.78155595923534,5.579729825986222,5.545177444479562
1,3,12212,201,245,1991,25,860,15534,0.9746447708230547,False,15534,Low,Fresh,0.7447305338808299,Moderate,78.61465173168534,1.2939358825801466,1.5771855285180894,12.817046478691902,0.16093729882837646,5.53624307969615,0.7861465173168534,0.015771855285180894,0.01738122827346466,0.9143169821037723,9.410256237171089,5.308267697401205,5.5053315359323625,7.596894438144544,3.258096538021482,6.7580945044277305
2,3,11170,10769,8814,2194,1976,143,35066,1.6817392040972117,False,35066,High,Fresh,1.431982139871014,Diversified,31.85421776079393,30.710659898477154,25.135458849027547,6.256772942451377,5.6350881195459985,0.4078024297039868,0.3185421776079393,0.2513545884902755,0.3077054696857355,0.38110990703245307,9.321076413570848,9.284519770150434,9.08421009483197,7.693937325509272,7.589335823170617,4.969813299576001
1,3,36050,1642,2961,4787,500,1621,47561,2.0990242580866165,False,47561,High,Fresh,0.8932602959368682,Moderate,75.79739702697589,3.452408485944366,6.225689115031223,10.064969197451694,1.0512815121633272,3.408254662433506,0.7579739702697589,0.06225689115031223,0.0727697062719455,0.8586236622442758,10.492689881579409,7.404279118037268,7.993619994827744,8.473868066677865,6.2166061010848646,7.3914152346753585
1,3,76237,3473,7102,16538,778,918,105046,5.640140959393383,True,105046,High,Fresh,0.8963094584719115,Moderate,72.57487196085525,3.3061706300097105,6.760847628657922,15.743579003484188,0.7406279153894484,0.8739028616034881,0.7257487196085525,0.06760847628657922,0.0750147554404737,0.8831845096433943,11.24161530503541,8.153061946801051,8.86827250899781,9.713476507257793,6.658011045870748,6.823286122355687
1,3,19219,1840,1658,8195,349,483,31744,1.5066066611730544,False,31744,Medium,Fresh,1.0859421331973929,Moderate,60.5437247983871,5.796370967741935,5.223034274193548,25.815902217741936,1.0994203629032258,1.521547379032258,0.605437247983871,0.052230342741935484,0.06322454637096774,0.8635962701612904,9.863706682524283,7.518064181233078,7.413970290190444,9.011401509358791,5.857933154483459,6.182084906716632
2,3,21465,7243,10685,880,2386,2749,45408,1.4904274376783386,False,45408,High,Fresh,1.3884606381470521,Diversified,47.27140591966174,15.950933756166313,23.531095842142356,1.937984496124031,5.254580690627202,6.0539992952783654,0.47271405919661735,0.23531095842142355,0.28785676532769555,0.49209390415785764,9.97422556704147,8.887928819003305,9.276689752517717,6.78105762593618,7.77779262633883,7.919356190660617
1,3,140,8847,3823,142,1062,3,14017,1.8484450727951698,False,14017,Low,Milk,0.9346306745296348,Moderate,0.9987871869872298,63.11621602340016,27.274024398944142,1.0130555753727617,7.576514232717415,0.02140258257829778,0.009987871869872298,0.2727402439894414,0.34850538631661554,0.020118427623599916,4.948759890378168,9.087946723762116,8.249052274171293,4.962844630259907,6.968850378341948,1.3862943611198906
1,3,42312,926,1510,1718,410,1819,48695,2.902538529435702,False,48695,High,Fresh,0.5861622564516382,Moderate,86.89187801622343,1.9016326111510422,3.100934387514118,3.528082965396858,0.8419755621727077,3.7354964575418417,0.8689187801622343,0.031009343875141183,0.039429099496868264,0.9041996098162028,10.652849646423808,6.831953565565855,7.32052696227274,7.449498005382849,6.018593214496234,7.506591780070841
1,3,7149,2428,699,6316,395,911,17898,1.326995362268492,False,17898,Low,Fresh,1.3675091848417062,Diversified,39.9430103922226,13.565761537601967,3.9054642976868927,35.28885909040117,2.2069504972622638,5.08995418482512,0.39943010392222594,0.03905464297686893,0.061124147949491565,0.7523186948262376,8.874867635688053,7.795234929002173,6.551080335043404,8.7509996908987,5.981414211254481,6.815639990074331
1,3,2101,589,314,346,70,310,3730,1.1936154428428651,False,3730,Low,Fresh,1.3250196103447514,Diversified,56.32707774798927,15.79088471849866,8.41823056300268,9.276139410187668,1.876675603217158,8.310991957104557,0.5632707774798927,0.08418230563002681,0.10294906166219839,0.6560321715817694,7.650644551436897,6.380122536899765,5.752572638825633,5.849324779946859,4.2626798770413155,5.739792912179234
1,3,14903,2032,2479,576,955,328,21273,0.9502993429843617,False,21273,Medium,Fresh,1.0255046109074177,Moderate,70.05593945376769,9.55201429041508,11.653269402529027,2.7076575941334085,4.489258684717718,1.54186057443708,0.7005593945376769,0.11653269402529028,0.16142528087246744,0.727635970479011,9.609384912281424,7.617267813628347,7.8160138391590275,6.3578422665081,6.862757913051401,5.796057750765372
1,3,9434,1042,1235,436,256,396,12799,0.9213934879308144,False,12799,Low,Fresh,0.9555801138167178,Moderate,73.70888350652395,8.14126103601844,9.649191343073678,3.406516134072975,2.000156262207985,3.093991718102977,0.7370888350652395,0.09649191343073678,0.11649347605281662,0.7711539964059693,9.152181457802651,6.949856455000773,7.119635638017636,6.07993319509559,5.54907608489522,5.983936280687191
1,3,7388,1882,2174,720,47,537,12748,0.8621120847834748,False,12748,Low,Fresh,1.2166055721486977,Diversified,57.95418889237527,14.763100094132414,17.053655475368686,5.647944775651083,0.36868528396611233,4.212425478506432,0.5795418889237527,0.17053655475368684,0.17422340759334798,0.6360213366802636,8.907747686788648,7.5406215286571525,7.684783943522785,6.580639137284949,3.871201010907891,6.2878585601617845
1,3,6300,1289,2591,1170,199,326,11875,0.8527677315277731,False,11875,Low,Fresh,1.3050491000119955,Diversified,53.05263157894737,10.854736842105263,21.818947368421053,9.852631578947369,1.6757894736842103,2.745263157894737,0.5305263157894737,0.21818947368421052,0.23494736842105263,0.6290526315789474,8.748463629942055,7.162397497355718,7.860185057472165,7.065613363597717,5.298317366548036,5.7899601708972535
1,3,4625,8579,7030,4575,2447,1542,28798,1.079794072115505,False,28798,Medium,Milk,1.6571946469894434,Diversified,16.06014306549066,29.790263212723104,24.4114174595458,15.886519897215084,8.497117855406627,5.354538509618723,0.1606014306549066,0.244114174595458,0.32908535314952425,0.3194666296270574,8.439447842791385,9.057189192482008,8.858084222199162,8.428580533059634,7.803026643632217,7.341483852363161
1,3,3087,8080,8282,661,721,36,20867,2.081384484673242,False,20867,Medium,Grocery,1.2534552314183325,Diversified,14.793693391479371,38.721426175300714,39.68946182968323,3.1676810274596257,3.4552163703455214,0.17252120573153784,0.1479369339147937,0.3968946182968323,0.4314467820002875,0.17961374418938994,8.035278911144667,8.997270906233448,9.021960500598263,6.495265555937008,6.582025138892826,3.6109179126442243
1,3,13537,4257,5034,155,249,3271,26503,1.4128918909094803,False,26503,Medium,Fresh,1.284520571704053,Diversified,51.07723653925971,16.06233256612459,18.99407614232351,0.5848394521374939,0.9395162811757161,12.341999018978983,0.5107723653925971,0.1899407614232351,0.19933592423499227,0.516620759913972,9.513255825068553,8.356554845453426,8.524168805152662,5.049856007249537,5.521460917862246,8.093156697722637
1,3,5387,4979,3343,825,637,929,16100,0.9785040762415264,False,16100,Low,Fresh,1.5002949355441388,Diversified,33.45962732919255,30.925465838509318,20.763975155279503,5.124223602484472,3.956521739130435,5.770186335403727,0.3345962732919255,0.20763975155279504,0.24720496894409938,0.38583850931677016,8.591929537530255,8.513185170018698,8.114922974204593,6.716594773520978,6.45833828334479,6.835184586147301
1,3,17623,4280,7305,2279,960,2616,35063,1.129448894577729,False,35063,High,Fresh,1.3991133576066404,Diversified,50.260958845506664,12.20659954938254,20.833927501925107,6.499729059122152,2.7379288708895415,7.460856173174,0.5026095884550666,0.20833927501925106,0.23571856372814648,0.5676068790462881,9.777016888482178,8.361941906144946,8.896451207355227,7.731930721948486,6.8679744089702925,7.869783902530146
